id	dtime	proportion_wet	ice_concentration
23872	2015-07-22T16:00:00Z	0.001115	93
23872	2015-07-22T18:00:00Z	0.004165	92
23872	2015-07-24T00:00:00Z	0	92
23872	2015-07-27T10:00:00Z	0	82
23872	2015-07-27T12:00:00Z	0	82
23872	2015-07-27T14:00:00Z	0.001945	82
23872	2015-07-27T16:00:00Z	0	82
23872	2015-07-27T18:00:00Z	0	82
23872	2015-07-27T20:00:00Z	0	82
23872	2015-07-27T22:00:00Z	0.02639	82
23872	2015-07-28T16:00:00Z	0	75
23872	2015-07-28T18:00:00Z	0	75
23872	2015-07-28T20:00:00Z	0	75
23872	2015-07-28T22:00:00Z	0	75
23872	2015-07-29T00:00:00Z	0.001525	74
23872	2015-07-29T02:00:00Z	0	69
23872	2015-07-29T04:00:00Z	0	75
23872	2015-07-29T06:00:00Z	0	75
23872	2015-07-29T08:00:00Z	0	75
23872	2015-07-29T10:00:00Z	0.040695	75
23872	2015-07-29T12:00:00Z	0.021805	75
23872	2015-07-29T14:00:00Z	0	75
23872	2015-07-29T16:00:00Z	0	75
23872	2015-07-29T18:00:00Z	0.05861	75
23935	2015-07-02T20:00:00Z	0	76
23935	2015-07-03T08:00:00Z	0	70
23935	2015-07-10T18:00:00Z	0	65
23935	2016-03-01T00:00:00Z	0.028055	87
23935	2016-03-01T02:00:00Z	0.025285	87
23935	2016-03-01T04:00:00Z	0	87
23935	2016-03-01T06:00:00Z	0	87
23935	2016-03-01T08:00:00Z	0	87
23935	2016-03-01T10:00:00Z	0	87
23935	2016-03-01T12:00:00Z	0	87
23935	2016-03-01T14:00:00Z	0	87
23935	2016-03-01T16:00:00Z	0.005555	87
23935	2016-03-01T18:00:00Z	0	87
23935	2016-03-01T20:00:00Z	0	87
23935	2016-03-01T22:00:00Z	0	87
23935	2016-03-02T00:00:00Z	0	87
23935	2016-03-02T02:00:00Z	0.133195	87
23935	2016-03-02T04:00:00Z	0	87
23935	2016-03-02T06:00:00Z	0	87
23935	2016-03-02T08:00:00Z	0.01097	87
23935	2016-03-02T10:00:00Z	0	87
23935	2016-03-02T12:00:00Z	0	87
23935	2016-03-02T14:00:00Z	0	73
23935	2016-03-02T16:00:00Z	0	73
23935	2016-03-02T18:00:00Z	0	73
23935	2016-03-02T20:00:00Z	0.01806	73
23935	2016-03-03T04:00:00Z	0.06153	87
23935	2016-03-03T06:00:00Z	0	87
23935	2016-03-03T22:00:00Z	0.06194	87
23935	2016-03-04T00:00:00Z	0.048335	84
23935	2016-03-04T02:00:00Z	0.07	87
23935	2016-03-04T04:00:00Z	0	87
23935	2016-03-04T06:00:00Z	0	84
23935	2016-03-04T08:00:00Z	0	84
23935	2016-03-04T10:00:00Z	0	87
23935	2016-03-04T12:00:00Z	0	87
23935	2016-03-04T14:00:00Z	0	87
23935	2016-03-04T16:00:00Z	0	87
23935	2016-03-04T18:00:00Z	0	87
23935	2016-03-04T20:00:00Z	0	87
23935	2016-03-04T22:00:00Z	0	87
23935	2016-03-05T00:00:00Z	0	86
23935	2016-03-05T02:00:00Z	0.034585	86
23935	2016-03-05T04:00:00Z	0.11764	86
23935	2016-03-05T06:00:00Z	0.13333	86
23935	2016-03-05T08:00:00Z	0.05389	86
23935	2016-03-05T10:00:00Z	0	86
23935	2016-03-05T12:00:00Z	0	86
23935	2016-03-05T14:00:00Z	0.15083	86
23935	2016-03-05T16:00:00Z	0	86
23935	2016-03-05T18:00:00Z	0	86
23935	2016-03-05T20:00:00Z	0.06555	86
23935	2016-03-05T22:00:00Z	0.03694	86
23935	2016-03-06T00:00:00Z	0.098475	86
23935	2016-03-06T02:00:00Z	0.123895	86
23935	2016-03-06T04:00:00Z	0.062635	86
23935	2016-03-06T06:00:00Z	0.370415	86
23935	2016-03-06T08:00:00Z	0	86
23935	2016-03-06T10:00:00Z	0	86
23935	2016-03-06T12:00:00Z	0	86
23935	2016-03-06T14:00:00Z	0	86
23935	2016-03-06T16:00:00Z	0	86
23935	2016-03-06T18:00:00Z	0.009025	86
23935	2016-03-06T20:00:00Z	0.060415	86
23935	2016-03-06T22:00:00Z	0.06778	76
23935	2016-03-07T00:00:00Z	0.025415	80
23935	2016-03-07T02:00:00Z	0.185145	87
23935	2016-03-07T04:00:00Z	0	87
23935	2016-03-07T18:00:00Z	0.248465	86
23935	2016-03-07T20:00:00Z	0.02028	86
23935	2016-03-07T22:00:00Z	0.0075	86
23935	2016-03-08T00:00:00Z	0	87
23935	2016-03-08T02:00:00Z	0.009025	87
23935	2016-03-08T04:00:00Z	0.030555	87
23935	2016-03-08T06:00:00Z	0	87
23935	2016-03-08T08:00:00Z	0	87
23935	2016-03-08T10:00:00Z	0	87
23935	2016-03-08T12:00:00Z	0	87
23935	2016-03-08T14:00:00Z	0	87
23937	2011-05-30T23:00:00Z	0	56
23937	2011-07-10T03:00:00Z	0.690277777777778	37
23937	2014-06-28T22:00:00Z	0	78
23937	2014-06-29T00:00:00Z	0	58
23937	2014-06-29T02:00:00Z	0	58
23937	2014-06-29T04:00:00Z	0	58
23937	2014-06-29T06:00:00Z	0	58
23937	2014-06-29T08:00:00Z	0	58
23937	2014-06-29T10:00:00Z	0	58
23937	2014-06-29T12:00:00Z	0	58
23937	2014-06-29T14:00:00Z	0	58
23937	2014-06-29T16:00:00Z	0	58
23937	2014-06-29T18:00:00Z	0	58
23937	2014-06-29T20:00:00Z	0	58
23937	2014-06-29T22:00:00Z	0	58
23937	2014-06-30T00:00:00Z	0	28
23937	2014-06-30T02:00:00Z	0	28
23937	2014-06-30T04:00:00Z	0	28
23937	2014-06-30T06:00:00Z	0	33
23937	2014-06-30T08:00:00Z	0.00416666666666667	33
23937	2014-06-30T10:00:00Z	0.00555555555555556	33
23937	2014-06-30T12:00:00Z	0	33
23937	2014-06-30T14:00:00Z	0	57
23937	2014-06-30T16:00:00Z	0	57
23937	2014-06-30T18:00:00Z	0	57
23937	2014-06-30T20:00:00Z	0	57
23937	2014-06-30T22:00:00Z	0	33
23937	2014-07-01T00:00:00Z	0	33
23937	2014-07-01T02:00:00Z	0	45
23937	2014-07-01T04:00:00Z	0.05	45
23937	2014-07-01T06:00:00Z	0.0111111111111111	63
23937	2014-07-01T08:00:00Z	0.00555555555555556	63
23937	2014-07-01T10:00:00Z	0.00138888888888889	68
23937	2014-07-01T12:00:00Z	0	68
23937	2014-07-01T14:00:00Z	0	68
23937	2014-07-01T16:00:00Z	0.0277777777777778	68
23937	2014-07-01T18:00:00Z	0	68
23937	2014-07-01T20:00:00Z	0	68
23937	2014-07-01T22:00:00Z	0	68
23937	2014-07-02T00:00:00Z	0	68
23937	2014-07-02T02:00:00Z	0.0194444444444444	68
23952	2015-04-10T00:00:00Z	0	79
23952	2015-04-10T02:00:00Z	0	79
23952	2015-04-10T04:00:00Z	0	87
23952	2015-04-12T02:00:00Z	0	79
23952	2015-04-12T04:00:00Z	0	79
23952	2015-04-15T06:00:00Z	0.009585	85
23952	2015-04-16T04:00:00Z	0.19681	85
23952	2015-04-16T06:00:00Z	0.004305	85
23952	2015-04-16T16:00:00Z	0	89
23952	2015-04-17T00:00:00Z	0	85
23952	2015-04-19T06:00:00Z	0.001945	82
23952	2015-04-19T08:00:00Z	0.00222	82
23952	2015-04-19T10:00:00Z	0	82
23952	2015-04-19T12:00:00Z	0	82
23952	2015-04-19T14:00:00Z	0.037635	82
23952	2015-04-19T16:00:00Z	0	82
23952	2015-04-19T18:00:00Z	0	82
23952	2015-04-19T20:00:00Z	0	82
23952	2015-04-19T22:00:00Z	0	82
23952	2015-04-20T18:00:00Z	0.055275	74
23952	2015-04-20T20:00:00Z	0.294725	83
23952	2015-04-20T22:00:00Z	0.00486	83
23952	2015-04-21T00:00:00Z	0	83
23952	2015-04-21T16:00:00Z	0	83
23952	2015-04-21T18:00:00Z	0.035975	83
23952	2015-04-21T20:00:00Z	0.015695	83
23952	2015-04-21T22:00:00Z	0.04389	83
23952	2015-04-22T00:00:00Z	0.317085	85
23952	2015-04-22T04:00:00Z	0	85
23952	2015-04-22T20:00:00Z	0.72486	85
23952	2015-04-24T22:00:00Z	0.02861	73
23952	2015-04-25T00:00:00Z	0	73
23952	2015-04-25T02:00:00Z	0.06208	73
23952	2015-04-25T04:00:00Z	0	73
23952	2015-04-25T06:00:00Z	0	83
23952	2015-04-25T08:00:00Z	0	83
23952	2015-04-25T10:00:00Z	0	83
23952	2015-04-25T12:00:00Z	0.026665	83
23952	2015-04-25T14:00:00Z	0.0343	83
23952	2015-04-25T16:00:00Z	0	83
23952	2015-04-25T18:00:00Z	0	83
23952	2015-04-27T00:00:00Z	0	79
23952	2015-04-28T06:00:00Z	0.03222	87
23952	2015-04-28T18:00:00Z	0	87
23952	2015-04-28T20:00:00Z	0	87
23952	2015-04-28T22:00:00Z	0.425415	87
23952	2015-04-29T00:00:00Z	0	89
23952	2015-04-29T02:00:00Z	0	89
23952	2015-04-29T04:00:00Z	0.24333	89
23952	2015-04-29T06:00:00Z	0.75736	89
23952	2015-04-29T08:00:00Z	0.33708	89
23952	2015-04-29T10:00:00Z	0	89
23952	2015-04-29T12:00:00Z	0	89
23952	2015-04-29T14:00:00Z	0	89
23952	2015-04-29T16:00:00Z	0	89
23952	2015-04-29T18:00:00Z	0.025695	89
23952	2015-04-29T20:00:00Z	0	89
23952	2015-04-29T22:00:00Z	0.020975	89
23952	2015-04-30T00:00:00Z	0	89
23952	2015-04-30T02:00:00Z	0.00486	89
23952	2015-04-30T04:00:00Z	0.14931	89
23952	2015-04-30T06:00:00Z	0.065	89
23952	2015-04-30T08:00:00Z	0	89
23952	2015-04-30T10:00:00Z	0.005415	89
23952	2015-04-30T12:00:00Z	0	89
23952	2015-04-30T14:00:00Z	0	89
23952	2015-04-30T16:00:00Z	0	89
23952	2015-04-30T18:00:00Z	0	89
23952	2015-05-01T02:00:00Z	0.01111	90
23952	2015-05-01T04:00:00Z	0	90
23952	2015-05-01T06:00:00Z	0.031525	90
23952	2015-05-01T08:00:00Z	0.01222	90
23952	2015-05-01T10:00:00Z	0	95
23952	2015-05-01T12:00:00Z	0	95
23952	2015-05-01T14:00:00Z	0	95
23952	2015-05-01T16:00:00Z	0	95
23952	2015-05-01T18:00:00Z	0	95
23952	2015-05-01T20:00:00Z	0.00611	95
23952	2015-05-01T22:00:00Z	0.053055	95
23952	2015-05-02T00:00:00Z	0	95
23952	2015-05-02T02:00:00Z	0.07931	95
23952	2015-05-02T04:00:00Z	0.14264	95
23952	2015-05-02T06:00:00Z	0.062365	95
23952	2015-05-02T08:00:00Z	0	96
23952	2015-05-02T10:00:00Z	0	92
23952	2015-05-02T12:00:00Z	0	92
23952	2015-05-02T14:00:00Z	0	92
23952	2015-05-02T16:00:00Z	0	92
23952	2015-05-02T18:00:00Z	0	92
23952	2015-05-02T20:00:00Z	0	92
23952	2015-05-02T22:00:00Z	0	92
23952	2015-05-04T10:00:00Z	0	93
23952	2015-05-04T12:00:00Z	0	93
23952	2015-05-04T14:00:00Z	0	93
23952	2015-05-04T16:00:00Z	0	93
23952	2015-05-04T18:00:00Z	0	93
23952	2015-05-04T20:00:00Z	0	93
23952	2015-05-04T22:00:00Z	0	93
23952	2015-05-05T00:00:00Z	0	93
23952	2015-05-05T02:00:00Z	0	93
23952	2015-05-05T04:00:00Z	0	93
23952	2015-05-05T06:00:00Z	0	93
23952	2015-05-05T08:00:00Z	0	93
23952	2015-05-05T10:00:00Z	0	93
23952	2015-05-05T12:00:00Z	0	93
23952	2015-05-05T14:00:00Z	0	93
23952	2015-05-05T16:00:00Z	0	93
23952	2015-05-05T18:00:00Z	0	93
23952	2015-05-09T04:00:00Z	0.00264	88
23952	2015-05-09T06:00:00Z	0.25403	88
23952	2015-05-09T08:00:00Z	0.960545	88
23952	2015-05-09T10:00:00Z	0.187635	88
23952	2015-05-09T12:00:00Z	0	88
23952	2015-05-09T14:00:00Z	0.00264	88
23952	2015-05-09T16:00:00Z	0.002355	88
23952	2015-05-09T18:00:00Z	0.035415	88
23952	2015-05-09T20:00:00Z	0.03653	88
23952	2015-05-09T22:00:00Z	0.10111	88
23952	2015-05-10T02:00:00Z	0.01236	88
23952	2015-05-10T04:00:00Z	0	88
23952	2015-05-10T06:00:00Z	0.0775	88
23952	2015-05-11T04:00:00Z	0.01861	81
23952	2015-05-11T06:00:00Z	0	81
23952	2015-05-11T08:00:00Z	0	81
23952	2015-05-11T10:00:00Z	0	81
23952	2015-05-11T12:00:00Z	0	81
23952	2015-05-11T14:00:00Z	0	81
23952	2015-05-11T16:00:00Z	0	81
23952	2015-05-11T18:00:00Z	0	81
23952	2015-05-29T06:00:00Z	0.0025	79
23952	2015-05-29T08:00:00Z	0	79
23952	2015-05-29T10:00:00Z	0.015	79
23952	2015-05-29T12:00:00Z	0	79
23952	2015-05-29T14:00:00Z	0.002085	92
23952	2015-05-29T18:00:00Z	0	92
23952	2015-05-30T18:00:00Z	0.021805	97
23952	2015-05-30T20:00:00Z	0.053885	100
23952	2015-05-30T22:00:00Z	0	100
23952	2015-05-31T00:00:00Z	0.0418	100
23952	2015-05-31T02:00:00Z	0.186945	100
23952	2015-05-31T04:00:00Z	0.13375	100
23952	2015-05-31T06:00:00Z	0.034025	99
23952	2015-05-31T08:00:00Z	0	99
23952	2015-05-31T10:00:00Z	0	99
23952	2015-05-31T12:00:00Z	0	99
23952	2015-05-31T14:00:00Z	0.00694	99
23952	2015-05-31T16:00:00Z	0.086525	98
23952	2015-05-31T18:00:00Z	0	98
23952	2015-05-31T20:00:00Z	0.10306	99
23952	2015-05-31T22:00:00Z	0.00528	99
23952	2015-06-01T00:00:00Z	0.022215	99
23952	2015-06-01T02:00:00Z	0	99
23952	2015-06-01T04:00:00Z	0.01486	99
23952	2015-06-01T06:00:00Z	0.02611	99
23952	2015-06-01T08:00:00Z	0	99
23952	2015-06-01T10:00:00Z	0	99
23952	2015-06-01T12:00:00Z	0	99
23952	2015-06-01T14:00:00Z	0	99
23952	2015-06-01T16:00:00Z	0.04278	99
23952	2015-06-01T18:00:00Z	0.024025	99
23952	2015-06-01T20:00:00Z	0.018195	99
23952	2015-06-01T22:00:00Z	0.02986	99
23952	2015-06-02T00:00:00Z	0	99
23952	2015-06-02T02:00:00Z	0.058745	99
23952	2015-06-02T04:00:00Z	0.059165	99
23952	2015-06-02T06:00:00Z	0	99
23952	2015-06-02T08:00:00Z	0	99
23952	2015-06-02T10:00:00Z	0	99
23952	2015-06-02T12:00:00Z	0	99
23952	2015-06-02T14:00:00Z	0	99
23952	2015-06-02T16:00:00Z	0.01014	99
23952	2015-06-02T18:00:00Z	0.16792	99
23952	2015-06-02T20:00:00Z	0.045	98
23952	2015-06-02T22:00:00Z	0.009165	98
23952	2015-06-03T00:00:00Z	0.026665	99
23952	2015-06-03T02:00:00Z	0	99
23952	2015-06-03T04:00:00Z	0.014305	99
23952	2015-06-03T06:00:00Z	0.267085	99
23952	2015-06-03T08:00:00Z	0	98
23952	2015-06-03T10:00:00Z	0	98
23952	2015-06-03T12:00:00Z	0	98
23952	2015-06-03T14:00:00Z	0	98
23952	2015-06-03T16:00:00Z	0	98
23952	2015-06-03T18:00:00Z	0	98
23952	2015-06-03T20:00:00Z	0	98
23952	2015-06-03T22:00:00Z	0	98
23952	2015-06-04T00:00:00Z	0	98
23952	2015-06-04T02:00:00Z	0	98
23952	2015-06-04T04:00:00Z	0.124445	98
23952	2015-06-04T06:00:00Z	0.134995	98
23952	2015-06-04T08:00:00Z	0.03875	98
23952	2015-06-04T10:00:00Z	0.223055	98
23952	2015-06-04T12:00:00Z	0.26319	98
23952	2015-06-04T14:00:00Z	0.001945	98
23952	2015-06-04T16:00:00Z	0	98
23952	2015-06-04T18:00:00Z	0	99
23952	2015-06-04T20:00:00Z	0	99
23952	2015-06-04T22:00:00Z	0	99
23952	2015-06-05T00:00:00Z	0.01806	98
23952	2015-06-05T02:00:00Z	0.02514	98
23952	2015-06-05T04:00:00Z	0.068885	98
23952	2015-06-05T06:00:00Z	0	98
23952	2015-06-05T08:00:00Z	0	98
23952	2015-06-05T10:00:00Z	0	98
23952	2015-06-05T12:00:00Z	0	98
23952	2015-06-05T14:00:00Z	0	98
23952	2015-06-05T16:00:00Z	0.006945	96
23952	2015-06-07T06:00:00Z	0.132225	88
23952	2015-06-07T10:00:00Z	0.0075	88
23952	2015-06-07T12:00:00Z	0.008615	88
23952	2015-06-07T20:00:00Z	0.006385	72
23952	2015-06-07T22:00:00Z	0.093885	72
23952	2015-06-08T00:00:00Z	0.01097	72
23952	2015-06-08T02:00:00Z	0	72
23952	2015-06-08T04:00:00Z	0	72
23952	2015-06-08T06:00:00Z	0	72
23952	2015-06-10T08:00:00Z	0.002505	83
23952	2015-06-10T12:00:00Z	0.05333	96
23952	2015-06-10T14:00:00Z	0.00736	96
23952	2015-06-10T16:00:00Z	0	96
23952	2015-06-10T18:00:00Z	0	83
23952	2015-06-11T04:00:00Z	0.002355	83
23952	2015-06-11T06:00:00Z	0.052085	83
23952	2015-06-13T14:00:00Z	0	80
23952	2015-06-14T06:00:00Z	0.147635	77
23952	2015-06-15T10:00:00Z	0.001945	92
23952	2015-06-15T20:00:00Z	0.01222	60
23952	2015-06-15T22:00:00Z	0	60
23952	2015-06-16T00:00:00Z	0	59
23952	2015-06-16T02:00:00Z	0.00083	59
23952	2015-06-16T04:00:00Z	0	59
23952	2015-06-16T06:00:00Z	0.002775	59
23952	2015-06-16T08:00:00Z	0.22153	59
23952	2015-06-18T12:00:00Z	0.00181	77
23952	2015-06-21T22:00:00Z	0.029725	68
23952	2015-06-22T00:00:00Z	0	64
23952	2015-06-22T02:00:00Z	0	64
23952	2015-06-22T04:00:00Z	0.02389	64
23952	2015-06-23T10:00:00Z	0.29444	64
23952	2015-06-23T12:00:00Z	0	64
23952	2015-06-23T14:00:00Z	0.06597	64
23952	2015-06-23T16:00:00Z	0.264725	64
23952	2015-06-27T14:00:00Z	0.02583	100
23952	2015-06-27T16:00:00Z	0.102225	100
23952	2015-06-27T18:00:00Z	0	97
23952	2015-06-27T20:00:00Z	0	97
23952	2015-06-27T22:00:00Z	0	97
23952	2015-06-28T00:00:00Z	0	97
23952	2015-06-28T02:00:00Z	0	97
23952	2015-06-28T04:00:00Z	0.153475	97
23952	2015-06-28T06:00:00Z	0.160835	97
23952	2015-06-28T08:00:00Z	0.04708	97
23952	2015-06-28T10:00:00Z	0.26	97
23952	2015-06-28T12:00:00Z	0.03681	97
23952	2015-06-28T14:00:00Z	0.20514	99
23952	2015-06-28T16:00:00Z	0	99
23952	2015-06-28T18:00:00Z	0	99
23952	2015-06-28T20:00:00Z	0	97
23952	2015-06-28T22:00:00Z	0	97
23952	2015-06-29T00:00:00Z	0	97
23952	2015-06-29T02:00:00Z	0	97
23952	2015-06-29T04:00:00Z	0.00125	97
23952	2015-06-29T06:00:00Z	0.06431	97
23952	2015-06-29T08:00:00Z	0.24945	97
23952	2015-06-29T10:00:00Z	0.04181	97
23952	2015-06-29T12:00:00Z	0.097365	93
23952	2015-06-29T14:00:00Z	0.10791	97
23952	2015-06-29T16:00:00Z	0.25847	93
23952	2015-06-29T18:00:00Z	0.189585	91
23952	2015-06-30T14:00:00Z	0	85
23952	2015-06-30T16:00:00Z	0.014305	85
23952	2015-06-30T18:00:00Z	0.132785	85
23952	2015-06-30T20:00:00Z	0.04125	85
23952	2015-06-30T22:00:00Z	0	85
23952	2015-07-01T00:00:00Z	0	85
23952	2015-07-01T02:00:00Z	0	85
23952	2015-07-01T04:00:00Z	0.003335	80
23952	2015-07-01T06:00:00Z	0.01319	58
23952	2015-07-01T08:00:00Z	0	58
23952	2015-07-01T10:00:00Z	0.001525	58
23952	2015-07-01T12:00:00Z	0	58
23952	2015-07-01T14:00:00Z	0	58
23952	2015-07-01T16:00:00Z	0.01445	58
23952	2015-07-01T18:00:00Z	0	58
23952	2015-07-01T20:00:00Z	0	58
23952	2015-07-01T22:00:00Z	0	58
23952	2015-07-02T00:00:00Z	0	55
23952	2015-07-02T02:00:00Z	0	55
23952	2015-07-02T04:00:00Z	0.00139	79
23952	2015-07-02T06:00:00Z	0.38028	79
23952	2015-07-02T08:00:00Z	0.005835	79
23952	2015-07-02T10:00:00Z	0.01806	79
23952	2015-07-02T12:00:00Z	0.250975	79
23952	2015-07-02T14:00:00Z	0	79
23952	2015-07-02T16:00:00Z	0.037085	79
23952	2015-07-02T18:00:00Z	0	79
23952	2015-07-02T20:00:00Z	0	79
23952	2015-07-02T22:00:00Z	0	79
23952	2015-07-03T00:00:00Z	0	76
23952	2015-07-03T02:00:00Z	0	76
23952	2015-07-03T04:00:00Z	0	76
23952	2015-07-03T06:00:00Z	0	76
23952	2015-07-03T08:00:00Z	0.02291	76
23952	2015-07-03T10:00:00Z	0.034585	76
23952	2015-07-03T12:00:00Z	0	76
23952	2015-07-04T18:00:00Z	0.012915	72
23952	2015-07-04T20:00:00Z	0.02458	76
23952	2015-07-04T22:00:00Z	0	76
23952	2015-07-05T00:00:00Z	0.031525	76
23952	2015-07-05T02:00:00Z	0.01763	76
23952	2015-07-05T04:00:00Z	0.06514	76
23952	2015-07-05T06:00:00Z	0.00181	76
23952	2015-07-05T08:00:00Z	0.03639	76
23952	2015-07-05T10:00:00Z	0.01931	76
23952	2015-07-05T12:00:00Z	0	76
23952	2015-07-05T14:00:00Z	0	76
23952	2015-07-05T16:00:00Z	0	76
23952	2015-07-05T18:00:00Z	0	76
23952	2015-07-05T20:00:00Z	0	76
23952	2015-07-05T22:00:00Z	0.00083	76
23952	2015-07-06T00:00:00Z	0	69
23952	2015-07-06T02:00:00Z	0.00569	69
23952	2015-07-06T04:00:00Z	0.07472	69
23952	2015-07-06T06:00:00Z	0.55847	69
23952	2015-07-06T08:00:00Z	0	69
23952	2015-07-06T10:00:00Z	0.10167	69
23952	2015-07-06T12:00:00Z	0.044725	69
23952	2015-07-06T14:00:00Z	0.048615	69
23952	2015-07-06T16:00:00Z	0	69
23952	2015-07-06T18:00:00Z	0	69
23952	2015-07-06T20:00:00Z	0	69
23952	2015-07-06T22:00:00Z	0	69
23952	2015-07-07T00:00:00Z	0	60
23952	2015-07-07T02:00:00Z	0.022225	60
23952	2015-07-07T04:00:00Z	0.05264	45
23952	2015-07-07T06:00:00Z	0.145135	45
23952	2015-07-07T08:00:00Z	0.848195	45
23952	2015-07-07T10:00:00Z	0.623055	60
23952	2015-07-07T12:00:00Z	0	60
23952	2015-07-07T14:00:00Z	0	60
23952	2015-07-07T16:00:00Z	0	60
23952	2015-07-07T18:00:00Z	0	60
23952	2015-07-07T20:00:00Z	0	60
23952	2015-07-07T22:00:00Z	0	60
23952	2016-03-05T14:00:00Z	0	92
23952	2016-03-05T16:00:00Z	0.00708	92
23952	2016-03-05T20:00:00Z	0.02944	92
23952	2016-03-05T22:00:00Z	0.06958	92
23952	2016-03-06T00:00:00Z	0.02278	90
23952	2016-03-06T02:00:00Z	0.095835	90
23952	2016-03-06T04:00:00Z	0.265415	90
23952	2016-03-06T06:00:00Z	0.025695	90
23952	2016-03-06T08:00:00Z	0.197915	90
23952	2016-03-06T10:00:00Z	0.14208	90
23952	2016-03-06T12:00:00Z	0.02014	90
23952	2016-03-06T14:00:00Z	0.042915	90
23952	2016-03-06T16:00:00Z	0.014305	90
23952	2016-03-06T18:00:00Z	0.08708	90
23952	2016-03-06T20:00:00Z	0.23375	93
23952	2016-03-06T22:00:00Z	0.11486	93
23952	2016-03-07T00:00:00Z	0.30153	89
23952	2016-03-07T02:00:00Z	0.334585	89
23952	2016-03-07T04:00:00Z	0.035835	89
23952	2016-03-07T06:00:00Z	0	89
23952	2016-03-07T08:00:00Z	0.15847	89
23952	2016-03-07T10:00:00Z	0.15653	89
23952	2016-03-07T12:00:00Z	0.05805	85
23952	2016-03-07T14:00:00Z	0.0325	86
23952	2016-03-07T16:00:00Z	0	86
23952	2016-03-07T18:00:00Z	0	86
23952	2016-03-07T20:00:00Z	0	86
23952	2016-03-07T22:00:00Z	0.285	86
23952	2016-03-08T00:00:00Z	0.52514	84
23952	2016-03-08T02:00:00Z	0.284995	84
23952	2016-03-08T04:00:00Z	0.081665	84
23952	2016-03-08T14:00:00Z	0.07931	82
23952	2016-03-08T16:00:00Z	0	82
23952	2016-03-08T18:00:00Z	0	82
23952	2016-03-08T20:00:00Z	0	82
23952	2016-03-08T22:00:00Z	0.00611	82
23952	2016-03-09T02:00:00Z	0.2175	87
23952	2016-03-09T04:00:00Z	0.002915	87
23952	2016-03-09T06:00:00Z	0	87
23952	2016-03-09T08:00:00Z	0.09194	87
23952	2016-03-09T10:00:00Z	0.113055	84
23952	2016-03-09T12:00:00Z	0.18486	84
23952	2016-03-09T14:00:00Z	0.15403	84
23952	2016-03-09T16:00:00Z	0.010415	84
23952	2016-03-09T18:00:00Z	0.002085	84
23952	2016-03-09T20:00:00Z	0	84
23952	2016-03-09T22:00:00Z	0.00097	84
23952	2016-03-10T00:00:00Z	0.013335	84
23952	2016-03-10T08:00:00Z	0.057355	84
23952	2016-03-10T10:00:00Z	0.11875	84
23952	2016-03-11T10:00:00Z	0.00125	84
23952	2016-03-11T22:00:00Z	0.13014	84
23952	2016-03-12T00:00:00Z	0.240415	84
23952	2016-03-12T02:00:00Z	0.090835	84
23979	2015-04-22T10:00:00Z	0.016115	17
23979	2015-04-22T12:00:00Z	0	17
23979	2015-05-10T10:00:00Z	0.03694	96
23979	2015-05-10T12:00:00Z	0	96
23979	2015-05-10T14:00:00Z	0	96
23979	2015-05-10T16:00:00Z	0	96
23979	2015-05-10T18:00:00Z	0	96
23979	2015-05-16T00:00:00Z	0.19611	94
23979	2015-05-16T02:00:00Z	0.01014	94
23979	2015-05-16T04:00:00Z	0.1025	94
23979	2015-05-16T06:00:00Z	0.084305	90
23979	2015-05-16T08:00:00Z	0.099715	90
23979	2015-05-16T10:00:00Z	0.05375	85
23979	2015-05-16T12:00:00Z	0.0968	85
23979	2015-05-16T14:00:00Z	0.088335	85
23979	2015-05-16T16:00:00Z	0.04583	85
23979	2015-05-16T18:00:00Z	0	76
23979	2015-05-16T20:00:00Z	0.016945	76
23979	2015-05-16T22:00:00Z	0	76
23979	2015-05-17T00:00:00Z	0	61
23979	2015-05-17T02:00:00Z	0	61
23979	2015-05-17T04:00:00Z	0	61
23979	2015-05-17T06:00:00Z	0.00181	61
23979	2015-05-17T08:00:00Z	0	61
23979	2015-05-17T10:00:00Z	0	61
23979	2015-05-17T12:00:00Z	0.062775	61
23979	2015-05-17T14:00:00Z	0	61
23979	2015-05-17T16:00:00Z	0.01319	85
23979	2015-05-17T18:00:00Z	0.002355	85
23979	2015-05-17T20:00:00Z	0.056525	61
23979	2015-05-17T22:00:00Z	0.005555	61
23979	2015-05-18T06:00:00Z	0	73
23979	2015-05-18T08:00:00Z	0.00125	44
23979	2015-05-18T10:00:00Z	0.00347	73
23979	2015-05-18T12:00:00Z	0.007775	73
23979	2015-05-18T14:00:00Z	0.04611	73
23979	2015-05-18T16:00:00Z	0.010275	73
23979	2015-05-18T18:00:00Z	0	73
23979	2015-05-18T20:00:00Z	0.001525	73
23979	2015-05-18T22:00:00Z	0	73
23979	2015-05-19T00:00:00Z	0	73
23979	2015-05-19T02:00:00Z	0	73
23979	2015-05-19T04:00:00Z	0	73
23979	2015-05-19T06:00:00Z	0	92
23979	2015-05-19T08:00:00Z	0	92
23979	2015-05-19T10:00:00Z	0.039305	92
23979	2015-05-19T12:00:00Z	0	92
23979	2015-05-19T14:00:00Z	0.02639	73
23979	2015-05-19T16:00:00Z	0.06778	92
23979	2015-05-19T18:00:00Z	0	83
23979	2015-05-19T20:00:00Z	0.008195	83
23979	2015-05-19T22:00:00Z	0.01889	83
23979	2015-05-20T00:00:00Z	0	76
