kepoi_name,disposition,pdisposition,orb_period,impact,duration,depth,prad,teq,insol,steff,slogg,srad,right_ascension,declination
K04670.01,CANDIDATE,CANDIDATE,6.80899076,1.9253,2.077,1192.0,89.29,795.0,94.48,4992.0,4.4830000000000005,0.854,294.58066,46.610592
K03061.02,FALSE POSITIVE,FALSE POSITIVE,77.915425,0.448,8.274,178.8,1.17,367.0,4.28,5135.0,4.4639999999999995,0.874,297.04208,39.912231
K04461.01,FALSE POSITIVE,FALSE POSITIVE,3.74786694,0.49,3.632,80.9,0.89,1176.0,451.72,5957.0,4.498,0.971,291.00818,50.255589
K04526.01,CANDIDATE,CANDIDATE,30.5392931,0.045,6.887,428.2,2.72,669.0,47.46,5803.0,4.211,1.328,295.96893,38.867168
K07683.01,FALSE POSITIVE,FALSE POSITIVE,0.913244995,0.286,0.4931,47.8,0.77,1967.0,3541.46,5923.0,4.402,1.049,284.91156,39.298618
K04528.01,CANDIDATE,CANDIDATE,8.31224474,1.111,2.663,70.8,10.63,801.0,97.64,5421.0,4.4830000000000005,0.816,295.37476000000004,43.500431
K04529.01,FALSE POSITIVE,FALSE POSITIVE,0.584148495,0.584,1.6192,66.2,0.87,2130.0,4882.9,5427.0,4.3469999999999995,1.031,292.97867,42.056492
K04530.01,CANDIDATE,CANDIDATE,12.6362048,0.174,3.961,124.0,1.1,774.0,85.06,5772.0,4.457,0.992,290.73434,51.770962
K04598.01,FALSE POSITIVE,FALSE POSITIVE,0.8241801209999999,1.171,2.839,208.1,17.8,1912.0,3155.32,5977.0,4.513999999999999,0.883,298.75527999999997,40.665217999999996
K04599.01,FALSE POSITIVE,FALSE POSITIVE,0.579770948,0.946,1.0377,467.9,2.4,1953.0,3425.06,5561.0,4.561,0.854,281.04361,42.975761
K04600.01,FALSE POSITIVE,FALSE POSITIVE,0.92225589,0.992,4.227,33.0,1.29,2206.0,5614.19,5631.0,4.114,1.485,286.37338,37.919003000000004
K04601.01,CANDIDATE,CANDIDATE,7.94004281,0.004,3.282,81.9,0.98,1010.0,245.79,6278.0,4.425,1.081,298.43478,48.706139
K04602.01,CANDIDATE,CANDIDATE,2.85855049,0.972,2.341,85.4,1.23,1212.0,510.14,5441.0,4.415,0.964,297.23273,41.433411
K04671.01,FALSE POSITIVE,FALSE POSITIVE,0.75499096,0.322,2.485,215.8,1.39,1949.0,3403.34,5743.0,4.466,0.946,284.34848,40.690659000000004
K03190.01,CANDIDATE,CANDIDATE,8.95294046,0.718,2.995,44.0,0.86,1012.0,247.66,6047.0,4.266,1.207,298.26816,41.251663
K04673.01,FALSE POSITIVE,FALSE POSITIVE,1.428596987,0.7017,2.1401,50.0,1.62,2637.0,11425.1,6745.0,3.9010000000000002,2.144,290.73431,48.16341
K04674.01,CANDIDATE,CANDIDATE,4.84350003,0.906,3.045,50.2,0.9,1121.0,373.1,5762.0,4.348,1.056,282.58282,42.346352
K04462.01,CANDIDATE,CANDIDATE,45.163025,0.2057,7.03,130.3,2.35,886.0,145.48,7675.0,4.051,2.015,293.85294,46.590809
K04463.01,CANDIDATE,CANDIDATE,36.7614011,0.984,15.982,160.9,1.52,475.0,12.0,5305.0,4.504,0.823,289.41427999999996,41.510040000000004
K04464.01,CANDIDATE,CANDIDATE,4.373570433,0.1,0.623,366.0,1.23,727.0,66.12,4362.0,4.623,0.64,295.30652000000003,49.179668
K07677.01,FALSE POSITIVE,FALSE POSITIVE,43.0759115,1.256,90.95,3452.0,213.46,1032.0,268.5,4766.0,2.9189999999999996,5.915,294.88538,39.084202000000005
K04532.01,FALSE POSITIVE,FALSE POSITIVE,1.02087831,0.148,2.429,33.4,0.64,1903.0,3115.14,5750.0,4.337,1.106,290.89783,37.972778000000005
K04533.01,FALSE POSITIVE,FALSE POSITIVE,1.26132769,0.289,1.244,109.7,0.14,447.0,9.46,2900.0,5.224,0.132,288.11703,38.437733
K03161.01,FALSE POSITIVE,FALSE POSITIVE,6.09406648,1.235,2.085,3027.0,54.54,1417.0,953.63,6785.0,4.162,1.666,287.0574,37.991367
K04534.01,FALSE POSITIVE,FALSE POSITIVE,1.1578141,0.564,3.253,54.8,1.24,2133.0,4895.77,5412.0,3.9410000000000003,1.629,296.97321,43.394669
K04603.01,CANDIDATE,CANDIDATE,15.9513866,0.197,2.285,99.2,1.17,849.0,123.03,6451.0,4.375,1.168,291.53922,44.44706
K03174.01,FALSE POSITIVE,FALSE POSITIVE,0.566800926,0.971,4.407,264.5,2.19,2200.0,5563.01,5780.0,4.438,1.0,291.12354,42.663353
K04604.01,FALSE POSITIVE,FALSE POSITIVE,24.1876477,1.8212,2.654,194.8,118.8,782.0,88.31,6437.0,4.273,1.31,291.75128,38.034431
K04605.01,CANDIDATE,CANDIDATE,7.7859111,0.675,7.788,45.5,0.68,939.0,183.92,6045.0,4.479,0.954,290.42307,51.388729
K04606.01,FALSE POSITIVE,FALSE POSITIVE,2.44926655,0.253,2.988,108.2,0.76,1033.0,269.06,4840.0,4.551,0.749,294.60607999999996,39.920361
K04675.01,FALSE POSITIVE,FALSE POSITIVE,2.17812826,0.344,2.601,100.8,0.81,1206.0,500.27,5426.0,4.579,0.805,287.14621,47.183529
K04676.01,CANDIDATE,CANDIDATE,31.183688,0.8319,6.14,139.8,3.21,876.0,139.27,5947.0,3.8139999999999996,2.407,298.74335,40.072140000000005
K04677.01,FALSE POSITIVE,FALSE POSITIVE,1.33259494,0.104,2.783,92.7,0.89,1665.0,1814.46,6063.0,4.51,0.918,294.88477,46.646591
K04678.01,FALSE POSITIVE,FALSE POSITIVE,2.05048377,0.013,3.67,60.5,0.66,1339.0,761.65,5568.0,4.4510000000000005,0.854,287.17123,39.388329
K04679.01,FALSE POSITIVE,FALSE POSITIVE,1.19550618,0.483,3.337,26.9,0.78,2152.0,5062.04,6088.0,4.15,1.463,297.53574,41.940571000000006
K04467.01,CANDIDATE,CANDIDATE,2.94242323,0.447,1.519,293.3,1.42,1098.0,344.64,5436.0,4.573,0.819,288.72598,40.531631
K03157.01,FALSE POSITIVE,FALSE POSITIVE,0.6830829979999999,0.694,4.409,143.3,9.92,6757.0,492690.35,8247.0,3.17,7.762,284.49561,44.988121
K04468.01,FALSE POSITIVE,FALSE POSITIVE,0.791771167,1.224,2.4463,509.2,82.71,3419.0,32163.04,6218.0,3.678,3.07,291.48654,39.211723
K04469.01,FALSE POSITIVE,FALSE POSITIVE,0.894172544,0.162,0.8302,86.2,0.68,1461.0,1070.89,4982.0,4.591,0.736,289.75653,46.952888
K04470.01,FALSE POSITIVE,FALSE POSITIVE,1.68207624,0.56,1.519,54.7,1.01,1980.0,3646.1,6495.0,4.191,1.311,298.23792000000003,48.175758
K04535.01,CANDIDATE,CANDIDATE,9.8480917,0.127,3.079,141.9,0.88,711.0,60.47,5289.0,4.546,0.748,292.25284,38.608990000000006
K04537.01,FALSE POSITIVE,FALSE POSITIVE,0.9696025509999999,0.415,1.728,111.0,0.69,1334.0,750.09,4856.0,4.643,0.66,295.14267,39.93071
K07678.01,CANDIDATE,CANDIDATE,13.0914878,0.145,2.037,37.5,0.79,892.0,149.52,5919.0,4.238,1.288,289.24884,39.106541
K04538.01,FALSE POSITIVE,FALSE POSITIVE,9.25801294,0.186,2.854,88.1,1.73,1229.0,539.51,6200.0,3.977,1.834,299.51422,41.220589000000004
K04539.01,FALSE POSITIVE,FALSE POSITIVE,25.9554044,0.952,8.491,122.7,1.46,656.0,43.9,6058.0,4.408,1.038,293.72696,39.0368
K04607.01,FALSE POSITIVE,FALSE POSITIVE,3.74788208,0.09,4.183,153.4,0.94,979.0,216.97,5340.0,4.593,0.777,290.96017,50.284679
K04608.01,FALSE POSITIVE,FALSE POSITIVE,0.93479255,1.2,4.5838,247.5,24.75,2040.0,4108.03,6018.0,4.33,1.053,295.18976000000004,42.523319
K04610.01,FALSE POSITIVE,FALSE POSITIVE,0.89628253,0.176,1.397,86.4,0.76,1670.0,1848.85,5561.0,4.572,0.818,296.50925,44.625912
K04611.01,FALSE POSITIVE,FALSE POSITIVE,1.67495622,0.399,2.994,35.9,0.77,1843.0,2732.19,6323.0,4.296,1.263,293.4678,48.12608
K04680.01,CANDIDATE,CANDIDATE,54.0812235,0.182,6.279,411.1,1.54,431.0,8.19,5757.0,4.5969999999999995,0.762,297.59963999999997,39.626339
K04681.01,FALSE POSITIVE,FALSE POSITIVE,8.2344072,0.812,2.808,59.2,1.49,1263.0,601.05,6148.0,3.964,1.741,293.44537,38.929588
K04682.01,FALSE POSITIVE,FALSE POSITIVE,2.15052332,0.0303,3.447,115.5,1.17,1410.0,934.17,5780.0,4.438,1.0,295.29332999999997,40.183308000000004
K03193.01,FALSE POSITIVE,FALSE POSITIVE,32.6122381,1.252,2.886,1321.4,31.96,570.0,24.92,5780.0,4.438,1.0,287.07892000000004,43.068771000000005
K04684.01,FALSE POSITIVE,FALSE POSITIVE,3.5564279,0.359,6.998,131.4,0.8,972.0,211.41,5404.0,4.638,0.694,297.19739,46.22826
K04471.01,FALSE POSITIVE,FALSE POSITIVE,0.9429979940000001,0.153,1.1658,539.2,1.56,1283.0,639.03,4499.0,4.59,0.693,292.8598,45.205791
K04472.01,FALSE POSITIVE,FALSE POSITIVE,0.566796775,0.974,5.471,144.1,0.61,931.0,176.94,3453.0,4.8919999999999995,0.358,291.08929,42.590969
K04473.01,CONFIRMED,FALSE POSITIVE,13.6471211,0.617,8.331,75.0,1.25,913.0,164.06,5771.0,4.106,1.382,296.05984,42.656040000000004
K04474.01,CONFIRMED,CANDIDATE,16.473474,0.014,4.201,470.5,1.63,612.0,33.22,5364.0,4.529,0.754,295.56357,39.417598999999996
K04475.01,FALSE POSITIVE,FALSE POSITIVE,3.74788322,0.544,3.45,242.6,1.32,1031.0,266.76,5514.0,4.569,0.826,290.96243,50.272628999999995
K04541.01,CANDIDATE,CANDIDATE,8.5291223,0.606,3.241,325.4,2.08,911.0,162.94,5543.0,4.3180000000000005,1.111,283.25119,40.72311
K04542.01,FALSE POSITIVE,FALSE POSITIVE,1.08906057,0.29,2.743,76.2,0.75,1511.0,1235.96,5087.0,4.463,0.881,287.97504,46.35326
K04543.01,FALSE POSITIVE,FALSE POSITIVE,1.48922187,0.393,1.882,613.6,2.5,1594.0,1524.19,5780.0,4.438,1.0,294.15502999999995,46.575706
K03162.01,FALSE POSITIVE,FALSE POSITIVE,0.716709761,0.986,0.6969,68.4,1.42,2394.0,7725.24,6109.0,4.229,1.173,282.19479,46.522888
K04612.01,FALSE POSITIVE,FALSE POSITIVE,4.1083812,0.148,3.279,352.8,1.62,1058.0,295.63,5730.0,4.545,0.87,296.90204,43.839821
K04613.01,CANDIDATE,CANDIDATE,1.962282625,0.169,1.45,68.3,0.81,1448.0,1038.36,5726.0,4.418,0.979,296.58755,47.207161
K03178.01,FALSE POSITIVE,FALSE POSITIVE,0.523629052,0.045,3.443,122.0,46.33,9801.0,2181689.59,4136.0,1.392,44.448,298.23517000000004,48.497890000000005
K04614.01,CANDIDATE,CANDIDATE,6.4546845,0.93,3.071,69.9,1.38,1244.0,565.72,6474.0,4.243,1.362,281.73087000000004,43.282340999999995
K04615.01,FALSE POSITIVE,FALSE POSITIVE,1.04588635,0.204,2.833,102.7,1.1,1972.0,3582.91,6249.0,4.428,1.076,293.21414,45.82597
K04616.01,FALSE POSITIVE,FALSE POSITIVE,51.31346091,,3.94,,,,,,,,300.1965,45.513931
K04685.01,CANDIDATE,CANDIDATE,0.49424766200000003,0.366,1.2443,224.9,1.51,2257.0,6096.15,5763.0,4.484,0.998,295.73773,38.903912
K04686.01,CANDIDATE,CANDIDATE,11.8299383,0.502,5.168,41.4,1.6,1177.0,453.44,5747.0,3.802,2.431,298.90576,41.042609999999996
K04688.01,FALSE POSITIVE,FALSE POSITIVE,1.23521458,0.458,0.918,89.5,0.93,1713.0,2032.78,5999.0,4.494,0.959,295.82114,39.975479
K04689.01,FALSE POSITIVE,FALSE POSITIVE,1.0852298740000001,0.439,0.652,238.1,1.37,1632.0,1675.45,5713.0,4.553999999999999,0.851,298.15717,47.331268
K04476.01,FALSE POSITIVE,FALSE POSITIVE,1.5403795569999998,0.329,2.026,76.9,0.81,1581.0,1481.09,5812.0,4.408,0.914,286.94647000000003,38.885189000000004
K04477.01,CANDIDATE,CANDIDATE,5.30179786,0.357,2.24,197.2,1.22,973.0,211.8,5749.0,4.547,0.864,289.10422,41.69014
K03158.01,CONFIRMED,CANDIDATE,3.60011712,0.025,2.396,50.2,0.5,938.0,182.81,5051.0,4.562,0.721,289.75229,41.634605
K04477.02,CANDIDATE,CANDIDATE,9.32867952,0.035,1.572,354.4,1.62,806.0,99.6,5749.0,4.547,0.864,289.10422,41.69014
K04478.01,CANDIDATE,CANDIDATE,6.38671206,0.015,1.201,223.7,1.19,811.0,102.25,5071.0,4.505,0.811,296.02225,44.732658
K04546.01,CANDIDATE,CANDIDATE,0.7417682940000001,1.201,0.4164,60.3,72.36,3380.0,30981.32,5897.0,3.637,3.147,297.27325,40.136761
K04547.01,FALSE POSITIVE,FALSE POSITIVE,0.93376962,1.142,7.023,125.8,16.3,1937.0,3343.62,6056.0,4.448,0.975,292.93661000000003,47.499931
K04548.01,CANDIDATE,CANDIDATE,61.083322,0.649,10.396,227.5,1.61,465.0,11.01,5803.0,4.444,1.015,288.12555,38.347431
K04904.01,CANDIDATE,CANDIDATE,3.5944891,0.041,2.557,89.9,0.98,1178.0,455.99,5523.0,4.364,1.046,284.72797,45.064968
K04905.01,FALSE POSITIVE,FALSE POSITIVE,0.7394048940000001,0.077,1.753,246.8,0.94,1256.0,589.06,4205.0,4.635,0.624,296.09058,50.408772
K04906.01,CANDIDATE,CANDIDATE,4.8608059,0.374,1.966,252.1,1.21,925.0,172.76,5541.0,4.6,0.757,297.05664,46.083529999999996
K04907.01,CANDIDATE,CANDIDATE,4.04481159,0.393,2.479,33.0,0.67,1325.0,729.15,6358.0,4.359,1.141,288.39761,40.6269
K07702.01,FALSE POSITIVE,FALSE POSITIVE,1.71051215,0.057,1.284,42.2,1.04,2004.0,3820.16,5925.0,3.989,1.589,286.112,39.80323
K03296.01,CONFIRMED,CANDIDATE,62.869463,0.954,6.842,341.7,1.96,349.0,3.51,4762.0,4.535,0.781,282.42303,46.014019
K03297.01,FALSE POSITIVE,FALSE POSITIVE,84.8062818,1.265,9.0006,9936.0,36.51,388.0,5.33,5735.0,4.525,0.853,289.15082,46.344151000000004
K03298.01,CONFIRMED,CANDIDATE,29.9632816,0.855,2.6,893.2,2.24,391.0,5.55,4463.0,4.623,0.638,285.5578,44.010791999999995
K03299.01,FALSE POSITIVE,FALSE POSITIVE,17.99643716,1.122,4.164,36923.0,30.08,468.0,11.31,4438.0,4.606,0.666,283.01282000000003,42.723679
K01196.02,CONFIRMED,CANDIDATE,11.63486009,0.053,5.466,292.3,2.61,961.0,201.96,5570.0,4.066,1.548,292.92276,38.47728
K07712.01,CANDIDATE,CANDIDATE,4.8302364,0.316,7.983,22.5,1.06,1453.0,1052.42,5086.0,3.678,2.247,286.69318,40.170109000000004
K04763.01,CANDIDATE,CANDIDATE,56.446465,0.874,7.371,147.9,1.57,522.0,17.5,5995.0,4.337,1.117,284.38248,44.308231
K04764.01,CANDIDATE,CANDIDATE,31.4202111,0.075,4.021,390.5,1.45,471.0,11.6,5269.0,4.603,0.748,292.18646,41.328041
K04765.01,CONFIRMED,CANDIDATE,10.8118317,0.896,2.627,76.8,1.24,922.0,170.74,6025.0,4.331,1.196,297.32889,47.815472
K04766.01,CANDIDATE,CANDIDATE,5.56676609,0.392,1.812,173.8,1.12,859.0,128.51,5032.0,4.479,0.859,290.46756,40.056438
K04767.01,FALSE POSITIVE,FALSE POSITIVE,1.208528832,0.039,1.336,180.8,1.25,1725.0,2084.15,6072.0,4.51,0.923,295.10958999999997,41.075790000000005
K04835.01,FALSE POSITIVE,FALSE POSITIVE,0.93198504,1.19,2.0472,326.6,17.72,1647.0,1734.47,5470.0,4.5089999999999995,0.777,299.52527000000003,46.917549
K04836.01,FALSE POSITIVE,FALSE POSITIVE,0.60818508,1.835,0.909,144.7,96.03,2298.0,6637.9,5981.0,4.372,1.043,295.58547999999996,39.299259
K04837.01,CANDIDATE,CANDIDATE,5.38613715,0.197,1.943,169.3,0.86,846.0,121.37,5516.0,4.669,0.656,298.12167,40.81358
K04838.01,CANDIDATE,CANDIDATE,13.2965044,0.902,5.68,133.4,0.88,488.0,13.42,4352.0,4.671,0.613,284.26859,44.197540000000004
K04839.01,CANDIDATE,CANDIDATE,21.8420304,0.208,3.843,79.5,2.01,1016.0,251.46,6194.0,3.813,2.241,298.40958,45.461639
K04909.01,FALSE POSITIVE,FALSE POSITIVE,1.65320144,0.148,1.525,132.1,0.74,1059.0,296.8,4544.0,4.609,0.661,290.26178,37.787189
K04910.01,FALSE POSITIVE,FALSE POSITIVE,3.37487541,0.389,3.085,53.8,0.75,1287.0,649.96,6181.0,4.4639999999999995,1.006,300.75897000000003,45.71788
K03223.01,FALSE POSITIVE,FALSE POSITIVE,0.962825082,0.088,2.8464,118.1,5.18,3265.0,26811.24,4898.0,3.2119999999999997,4.928,297.62054,40.763020000000004
K04912.01,CANDIDATE,CANDIDATE,0.876850385,0.049,1.534,59.2,1.35,2543.0,9858.55,6102.0,4.069,1.756,297.19199,40.387951
K03300.02,FALSE POSITIVE,FALSE POSITIVE,24.2416103,0.069,5.137,323.4,1.61,596.0,29.92,5763.0,4.527,0.904,291.28296,43.608238
K03301.01,CANDIDATE,CANDIDATE,20.7106368,0.604,2.693,142.5,1.12,626.0,36.18,5631.0,4.478,0.901,292.62964,44.283119
K03302.01,FALSE POSITIVE,FALSE POSITIVE,69.3788597,0.539,3.807,530.4,2.07,421.0,7.4,5806.0,4.529,0.874,291.97253,44.12999
K03303.01,CONFIRMED,CANDIDATE,29.3493852,0.75,4.313,659.2,2.02,451.0,9.81,4987.0,4.613,0.722,285.83047,43.198391
K04768.01,CANDIDATE,CANDIDATE,3.43633133,0.114,0.675,473.5,1.44,945.0,188.22,5201.0,4.6160000000000005,0.651,296.78934,47.234531
K04771.01,CANDIDATE,CANDIDATE,142.703888,0.062,5.808,225.5,1.95,440.0,8.88,6701.0,4.3260000000000005,1.289,289.68073,49.745831
K04772.01,CANDIDATE,CANDIDATE,3.38080537,0.067,3.275,200.9,1.69,1362.0,814.73,6072.0,4.343,1.193,301.57855,44.31218
K04840.01,CANDIDATE,CANDIDATE,10.4716194,0.184,4.512,123.9,1.74,1035.0,271.12,5812.0,4.083,1.574,282.09314,42.160271
K03214.01,CANDIDATE,CANDIDATE,11.49500229,0.911,7.602,51.4,1.53,1105.0,351.79,6033.0,3.985,1.788,298.67377,43.795479
K04841.01,FALSE POSITIVE,FALSE POSITIVE,0.7087267079999999,0.28,0.753,313.6,0.92,1302.0,684.35,4607.0,4.7330000000000005,0.515,299.54672,40.681911
K04913.01,CANDIDATE,CANDIDATE,6.78788113,0.022,2.26,73.1,2.44,1679.0,1875.92,6537.0,3.76,2.829,283.6788,41.096882
K04914.01,CANDIDATE,CANDIDATE,5.47455167,0.931,3.71,73.2,1.4,1155.0,419.95,5611.0,4.19,1.312,296.40094,50.558338
K03224.01,CANDIDATE,CANDIDATE,3.43861067,0.629,1.264,46.8,1.01,1348.0,779.48,5383.0,4.112,1.401,281.32745,47.584869
K03225.01,CANDIDATE,CANDIDATE,4.8754765,0.084,1.902,39.6,0.8,1180.0,458.62,5513.0,4.178999999999999,1.286,289.67175,38.297871
K03304.01,FALSE POSITIVE,FALSE POSITIVE,13.5437884,1.269,5.7076,6608.7,32.21,658.0,44.22,5463.0,4.582,0.794,300.49106,45.796909
K03305.01,CONFIRMED,CANDIDATE,65.6491001,0.038,7.298,983.9,2.52,390.0,5.48,5436.0,4.573,0.819,296.39752000000004,42.396919
K03306.01,CONFIRMED,CANDIDATE,25.1593389,0.035,5.198,358.1,1.76,619.0,34.7,5973.0,4.506,0.935,294.4873,42.00692
K03307.01,CANDIDATE,CANDIDATE,10.5071781,0.232,2.68,271.8,1.41,737.0,69.76,5290.0,4.46,0.865,294.13626,41.456692
K03308.01,CONFIRMED,CANDIDATE,31.7787564,0.29,8.093,262.0,1.5,564.0,23.96,5638.0,4.391,0.928,287.23569,38.754162
K03205.01,FALSE POSITIVE,FALSE POSITIVE,1.332568744,0.751,3.755,24.1,0.58,1941.0,3346.25,6620.0,4.4110000000000005,1.081,295.19992,46.814621
K04772.02,CANDIDATE,CANDIDATE,9.0194714,0.2805,5.92,191.6,1.07,789.0,91.74,5775.0,4.59,0.768,301.57855,44.31218
K04773.01,CANDIDATE,CANDIDATE,8.8493948,0.819,6.928,43.8,0.82,978.0,216.18,6095.0,4.349,1.11,296.8432,43.697441
K04774.01,CANDIDATE,CANDIDATE,51.567801,0.554,5.514,210.1,1.3,433.0,8.3,5285.0,4.467,0.876,295.12237999999996,39.391033
K04775.01,CANDIDATE,CANDIDATE,16.4491515,0.866,6.696,70.9,2.75,1036.0,272.9,5334.0,3.7119999999999997,2.789,292.40323,44.782009
K04844.01,CANDIDATE,CANDIDATE,0.42804605100000004,0.041,0.776,126.0,0.87,2017.0,3877.26,5285.0,4.566,0.775,286.14777000000004,38.241797999999996
K04845.01,FALSE POSITIVE,FALSE POSITIVE,0.814278961,0.451,2.087,72.0,0.76,1762.0,2284.94,5537.0,4.539,0.886,292.50577000000004,49.331959000000005
K04846.01,FALSE POSITIVE,FALSE POSITIVE,19.254536,0.806,4.754,186.0,1.32,625.0,36.02,5668.0,4.545,0.868,298.28213999999997,44.272059999999996
K04847.01,FALSE POSITIVE,FALSE POSITIVE,2.1890751,0.048,2.365,94.8,0.87,1399.0,906.2,6077.0,4.526,0.891,285.92587000000003,39.669209
K03227.01,FALSE POSITIVE,FALSE POSITIVE,2.42649862,0.673,2.014,29.2,0.75,1638.0,1705.27,6033.0,4.176,1.316,298.40297999999996,45.29723
K03231.01,FALSE POSITIVE,FALSE POSITIVE,19.7639874,0.489,12.319,51.3,1.19,900.0,155.45,6195.0,4.072,1.617,298.35857999999996,47.638591999999996
K03232.01,CANDIDATE,CANDIDATE,6.05919881,0.438,1.365,154.2,1.21,976.0,214.55,5734.0,4.462,0.962,282.11782999999997,46.223929999999996
K00279.03,CONFIRMED,CANDIDATE,7.5143967,0.399,4.865,36.3,0.96,1199.0,488.52,6206.0,4.159,1.573,295.48651,51.0135
K01196.03,CONFIRMED,CANDIDATE,33.1981761,0.826,4.709,336.7,3.21,678.0,49.9,5570.0,4.066,1.548,292.92276,38.47728
K03308.02,CONFIRMED,CANDIDATE,5.32784157,0.116,4.696,87.2,0.86,1023.0,259.32,5638.0,4.391,0.928,287.23569,38.754162
K03309.01,CANDIDATE,CANDIDATE,71.05457555,0.061,1.9162,4853.2,5.91,390.0,5.45,5290.0,4.46,0.865,298.96828999999997,40.797352000000004
K03310.01,CANDIDATE,CANDIDATE,20.5512722,0.946,4.639,191.2,1.64,607.0,32.01,5401.0,4.4639999999999995,0.918,288.80457,50.99062
K04776.01,CANDIDATE,CANDIDATE,7.5861587,0.858,4.32,116.8,1.07,928.0,175.29,5934.0,4.444,0.871,299.34955,43.8503
K04777.01,CANDIDATE,CANDIDATE,0.824000125,0.7697,0.855,183.1,0.42,746.0,73.09,3396.0,4.9910000000000005,0.28,287.26215,42.032309999999995
K04778.01,CANDIDATE,CANDIDATE,0.772152075,1.009,1.78,43.6,4.44,2966.0,18277.6,5951.0,3.787,2.08,299.46524,40.891090000000005
K07706.01,CANDIDATE,CANDIDATE,42.049523793,0.23,2.1372,607.9,1.19,303.0,2.0,4281.0,4.761,0.48,295.79251,39.89257
K04779.01,FALSE POSITIVE,FALSE POSITIVE,1.08469871,0.672,4.077,124.0,1.11,1757.0,2247.25,5942.0,4.506,0.938,293.98932,45.48415
K04849.01,CANDIDATE,CANDIDATE,3.19938075,0.268,1.761,76.1,0.62,1026.0,262.08,5483.0,4.632,0.702,287.81729,38.194809
K04850.01,CANDIDATE,CANDIDATE,3.04185157,0.176,1.434,69.0,0.71,1184.0,465.54,5802.0,4.537,0.857,294.33328,42.26413
K03216.01,FALSE POSITIVE,FALSE POSITIVE,5.660274452,1.092,0.9077,414.1,11.02,950.0,192.77,5615.0,4.478,0.842,291.37064,47.435509
K04851.01,FALSE POSITIVE,FALSE POSITIVE,1.23512429,0.556,4.22,15.2,0.38,1642.0,1722.78,5798.0,4.507,0.941,295.84006,39.931221
K04852.01,CANDIDATE,CANDIDATE,1.89873195,0.197,1.382,78.0,0.93,1524.0,1279.95,5942.0,4.439,1.05,284.94226000000003,48.666512
K01101.02,CANDIDATE,CANDIDATE,11.39110963,0.569,2.749,593.4,1.9,632.0,37.65,4999.0,4.587,0.76,294.11566,38.393478
K03234.01,CONFIRMED,CANDIDATE,2.41810158,0.016,2.144,46.8,0.85,1602.0,1555.96,6258.0,4.3069999999999995,1.239,283.43576,47.06686
K03236.01,CANDIDATE,CANDIDATE,7.13044117,0.068,2.566,31.9,1.18,1400.0,908.79,6312.0,3.964,2.074,295.43915,43.676311
K03237.01,CONFIRMED,CANDIDATE,33.4203001,0.789,5.307,436.6,2.46,581.0,27.02,5731.0,4.372,1.066,285.33063,42.040428000000006
K03238.01,FALSE POSITIVE,FALSE POSITIVE,58.3437362,1.246,22.482,1266.8,93.55,779.0,87.03,5896.0,3.65,3.006,300.02124,46.090778
K03239.01,FALSE POSITIVE,FALSE POSITIVE,1.070982122,0.563,1.255,43.4,0.98,2122.0,4811.39,5717.0,4.109,1.433,298.89642000000003,40.477009
K03312.01,CANDIDATE,CANDIDATE,18.0939004,0.445,3.294,467.3,1.91,665.0,46.21,5904.0,4.543,0.867,286.50211,50.246189
K03313.01,CANDIDATE,CANDIDATE,34.9524256,1.225,1.717,677.0,21.74,429.0,8.02,4921.0,4.591,0.779,283.04764,46.265331
K03314.01,FALSE POSITIVE,FALSE POSITIVE,23.81578356,0.958,3.7591,4856.7,8.4,560.0,23.2,5561.0,4.572,0.818,294.66592,46.665852
K03315.01,CONFIRMED,CANDIDATE,31.1748311,0.016,3.79,200.2,1.31,585.0,27.62,6086.0,4.511,0.921,289.83121,44.609859
K03316.01,CONFIRMED,CANDIDATE,47.0568476,0.027,5.2232,1531.2,2.84,411.0,6.72,5288.0,4.613,0.74,295.04855,45.342682
K03206.01,CANDIDATE,CANDIDATE,15.1516409,0.173,5.105,191.5,1.38,736.0,69.25,5780.0,4.438,1.0,289.57462000000004,40.807594
K04782.01,CANDIDATE,CANDIDATE,7.4213444,0.1732,2.361,315.9,1.73,953.0,195.23,6032.0,4.485,0.973,297.9487,45.255039000000004
K04783.01,FALSE POSITIVE,FALSE POSITIVE,0.743495989,1.144,2.255,172.8,11.82,1617.0,1612.65,5345.0,4.638999999999999,0.686,289.07837,39.70882
K04784.01,FALSE POSITIVE,FALSE POSITIVE,1.405887031,0.364,1.184,216.0,0.95,1086.0,329.99,4440.0,4.618,0.653,286.7695,45.234131
K04853.01,CANDIDATE,CANDIDATE,17.7412303,0.065,4.816,144.7,1.14,684.0,51.69,5817.0,4.4910000000000005,0.956,294.47876,38.883659
K04854.01,CANDIDATE,CANDIDATE,2.63527677,0.646,1.997,70.4,0.76,1136.0,394.32,5215.0,4.496,0.864,289.80804,44.362518
K04856.01,CANDIDATE,CANDIDATE,147.388124,0.005,8.781,909.2,3.03,356.0,3.78,6046.0,4.478,1.007,296.52145,46.540539
K04857.01,CANDIDATE,CANDIDATE,4.11497357,0.396,3.025,154.1,1.17,1137.0,395.27,6011.0,4.507,0.927,293.17578,38.042019
K03240.01,FALSE POSITIVE,FALSE POSITIVE,1.245331397,0.649,2.566,38.1,1.61,2678.0,12115.45,6106.0,3.781,2.477,292.34503,41.585289
